timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484021050.948119,-2.618337,0.848366,-2.518234,4.545445,5.888131,1.471421,-0.330409,-0.750201,0.572738,-0.917272,0.694491,-0.077941,-18.498627,-7.992798,38.354065,,,,,,
1484021050.968138,-2.513974,0.773205,-2.479655,3.301178,7.052232,0.587399,-0.420258,-0.698433,0.579288,-1.043517,0.416481,0.428585,-20.811203,-5.809814,41.339661,,,,,,
1484021050.988127,-2.379033,0.741692,-2.449401,1.093142,8.232181,-0.148136,-0.509326,-0.675536,0.533139,-1.038022,0.226516,0.913134,-21.400620,-3.782654,42.228638,,,,,,
1484021051.008147,-2.212701,0.750410,-2.442207,-0.687278,8.758537,-0.672184,-0.585827,-0.681939,0.437911,-1.008106,0.204110,1.126222,-21.400620,-3.782654,42.228638,,,,,,
1484021051.028136,-2.020494,0.777171,-2.461177,-1.515940,9.116685,-0.881963,-0.642023,-0.701265,0.309893,-0.894308,0.075075,1.120481,-21.780411,-4.239624,37.205322,,,,,,
1484021051.048125,-1.814517,0.809936,-2.497461,-1.902367,8.912062,-1.351786,-0.669167,-0.724243,0.166397,-0.992851,-0.080490,1.071701,-21.490570,-5.821777,32.713745,,,,,,
1484021051.068144,-1.605513,0.856640,-2.549967,-2.127805,8.320025,-2.627681,-0.654586,-0.755646,0.022734,-1.342515,-0.181442,1.037859,-19.023605,-6.883667,27.247681,,,,,,
1484021051.088133,-1.383060,0.926676,-2.628961,-2.248316,7.992591,-4.323824,-0.589944,-0.799628,-0.112074,-1.523017,-0.212884,0.948149,-14.612045,-9.072693,22.315247,,,,,,
1484021051.108153,-1.115761,1.010711,-2.765592,-2.320310,7.469952,-5.716460,-0.477200,-0.847210,-0.233485,-1.347919,-0.160618,0.760981,-14.612045,-9.072693,22.315247,,,,,,
1484021051.128142,-0.800523,1.090754,-2.980459,-1.866240,5.736003,-6.709669,-0.331456,-0.886975,-0.321578,-1.199947,-0.060504,0.483382,-2.638123,-13.527100,14.705505,,,,,,
1484021051.148161,-0.437896,1.148851,2.996322,-1.287054,3.509134,-7.317335,-0.173657,-0.912294,-0.370895,-1.027499,0.019716,0.245834,3.657562,-14.214233,12.918396,,,,,,
1484021051.168150,-0.046961,1.166729,2.617226,-0.727064,1.351984,-7.741462,-0.018456,-0.919469,-0.392728,-0.803367,0.141668,-0.050753,10.263184,-13.025085,12.247314,,,,,,
1484021051.188170,0.309736,1.138075,2.234221,-0.181464,-0.231164,-7.968465,0.127819,-0.907828,-0.399388,-0.654171,0.297324,-0.223399,15.153870,-9.956421,12.989319,,,,,,
1484021051.208159,0.576095,1.067688,1.912243,0.049606,-1.579355,-8.103495,0.262653,-0.876088,-0.404330,-0.434467,0.399892,-0.293057,15.153870,-9.956421,12.989319,,,,,,
1484021051.228179,0.741246,0.971295,1.662925,0.371531,-2.858932,-8.113317,0.380973,-0.825617,-0.416193,-0.270911,0.513697,-0.357916,19.076172,-5.536621,13.348083,,,,,,
1484021051.248168,0.833964,0.867674,1.457124,1.119407,-4.042432,-8.117863,0.478875,-0.762827,-0.434482,-0.144081,0.738901,-0.526288,22.446182,8.409180,13.958496,,,,,,
1484021051.268187,0.880495,0.768636,1.256366,2.608035,-5.627929,-8.368800,0.554280,-0.695155,-0.457748,0.009105,0.884914,-0.790909,22.260818,16.359070,13.693420,,,,,,
1484021051.288176,0.895445,0.687361,1.034865,4.705786,-7.192455,-8.333492,0.603257,-0.634500,-0.483209,0.281249,1.034234,-1.038550,20.421692,23.635315,12.679260,,,,,,
1484021051.308196,0.886092,0.637059,0.788130,6.805918,-8.489764,-7.965748,0.622666,-0.594834,-0.508389,0.487747,1.231431,-1.212512,20.421692,23.635315,12.679260,,,,,,
1484021051.328155,0.864940,0.620865,0.523439,8.158550,-8.952128,-7.225123,0.619025,-0.581739,-0.527625,0.667291,1.363111,-1.207635,16.996292,28.811584,10.098267,,,,,,
1484021051.348144,0.848712,0.627635,0.262605,8.123100,-7.947924,-6.391684,0.607412,-0.587232,-0.534985,0.692118,1.315412,-0.999881,7.693222,28.742371,4.684631,,,,,,
1484021051.368163,0.856038,0.639925,0.030585,6.961687,-5.511124,-5.288240,0.605818,-0.597135,-0.525751,0.593782,1.242002,-0.774542,3.543655,24.020691,2.752014,,,,,,
1484021051.388152,0.893441,0.654018,-0.158696,6.013787,-2.990086,-3.739467,0.618435,-0.608380,-0.497405,0.595508,1.181348,-0.788911,1.868057,18.922913,2.549988,,,,,,
1484021051.408172,0.955836,0.685439,-0.320119,6.082007,-1.304518,-1.791655,0.632316,-0.633013,-0.446622,0.774880,1.107088,-0.846041,1.868057,18.922913,2.549988,,,,,,
1484021051.428161,1.041302,0.747042,-0.466155,6.458904,-0.066602,0.399766,0.633231,-0.679471,-0.370591,0.802148,1.059308,-0.764907,1.538391,12.924377,3.179504,,,,,,
1484021051.448180,1.152881,0.835211,-0.611873,6.648533,0.547986,2.178690,0.613271,-0.741438,-0.272338,0.613810,1.119231,-0.576676,2.181641,6.474976,4.187744,,,,,,
1484021051.468169,1.290655,0.935472,-0.773434,6.397554,0.794057,3.413016,0.570304,-0.804879,-0.164081,0.360162,1.155297,-0.352643,2.870728,-6.193848,9.052063,,,,,,
1484021051.488189,1.475205,1.039100,-0.956265,5.633577,2.245937,4.573338,0.504681,-0.861948,-0.048391,0.177386,1.149104,-0.175547,1.347351,-11.211426,12.449890,,,,,,
1484021051.508178,1.747662,1.137806,-1.186895,4.942313,3.973769,5.356896,0.413042,-0.907715,0.073824,0.013502,1.090424,-0.175066,1.347351,-11.211426,12.449890,,,,,,
1484021051.528197,2.146708,1.207186,-1.516956,4.616125,5.158604,5.596215,0.298283,-0.934619,0.193687,-0.232807,1.091464,-0.225517,-0.990005,-14.126282,16.885925,,,,,,
1484021051.548186,2.651529,1.214278,-1.934339,4.800267,5.920263,5.647427,0.164274,-0.937118,0.307936,-0.419447,0.975768,-0.288160,-3.468750,-15.315857,21.313171,,,,,,
1484021051.568206,3.086168,1.151363,-2.285023,4.645909,4.916914,5.502450,0.022560,-0.913320,0.406617,-0.446830,0.789083,-0.336244,-10.881195,-13.642273,29.693726,,,,,,
1484021051.588195,-2.921452,1.063105,-2.494365,3.597109,4.443636,4.610860,-0.106162,-0.873869,0.474428,-0.662881,0.653807,-0.106539,-15.139740,-10.779419,33.947937,,,,,,
1484021051.608214,-2.728706,0.986877,-2.596815,2.310505,5.924232,3.200953,-0.221211,-0.834308,0.504971,-0.832225,0.430973,0.108738,-15.139740,-10.779419,33.947937,,,,,,
1484021051.628203,-2.534347,0.936440,-2.654987,0.893564,8.303217,2.511493,-0.338176,-0.805453,0.486705,-0.715413,0.303958,0.138280,-18.797791,-7.694336,37.002075,,,,,,
1484021051.648223,-2.288758,0.898641,-2.717879,-0.238061,10.623175,2.860361,-0.468966,-0.782481,0.409627,-0.499800,0.240169,-0.039311,-21.409363,-5.064636,37.585022,,,,,,
1484021051.668212,-2.019572,0.850256,-2.777437,-0.082638,11.293095,3.107894,-0.594458,-0.751449,0.286259,-0.648371,0.197693,-0.358265,-24.619308,-1.468567,31.712219,,,,,,
1484021051.688201,-1.799414,0.796475,-2.789324,0.913429,10.014798,2.383235,-0.681038,-0.714896,0.158468,-0.925194,0.097769,-0.527944,-25.361298,0.551270,27.500977,,,,,,
1484021051.708221,-1.637978,0.758877,-2.762784,1.277065,8.546532,1.375575,-0.723972,-0.688107,0.048711,-0.990902,-0.008441,-0.390813,-25.361298,0.551270,27.500977,,,,,,
1484021051.728210,-1.495141,0.741967,-2.732299,0.991638,8.108556,0.519833,-0.735032,-0.675739,-0.055716,-1.025359,-0.102139,-0.218637,-24.164581,0.244263,24.054382,,,,,,
1484021051.748229,-1.347554,0.747672,-2.713785,0.610701,8.006532,-0.607289,-0.715077,-0.679934,-0.162341,-1.126628,-0.096327,-0.089459,-22.295486,-0.662659,21.286682,,,,,,
1484021051.768218,-1.191570,0.771867,-2.708942,0.512797,7.997929,-1.373268,-0.665696,-0.697474,-0.265290,-1.100799,-0.013280,-0.014251,-19.155533,-2.396667,18.525024,,,,,,
1484021051.788238,-1.030588,0.808879,-2.716566,0.671528,7.570020,-2.039085,-0.592010,-0.723514,-0.355037,-1.087998,-0.024594,0.046595,-11.086273,-8.041199,13.540405,,,,,,
1484021051.808227,-0.881049,0.860029,-2.740175,0.954729,5.940574,-2.864582,-0.503278,-0.757861,-0.415160,-1.129519,-0.082547,0.136656,-11.086273,-8.041199,13.540405,,,,,,
1484021051.828246,-0.748030,0.920188,-2.789752,0.824238,4.053583,-3.476659,-0.411975,-0.795716,-0.443975,-1.048642,-0.114563,0.321203,-5.324982,-10.676514,12.437195,,,,,,
1484021051.848235,-0.612437,0.971744,-2.881751,0.031006,2.556551,-3.861161,-0.324142,-0.825871,-0.461378,-0.941772,-0.040905,0.327665,-0.986816,-13.008484,12.080383,,,,,,
1484021051.868255,-0.461722,1.011053,-3.014459,-0.226685,1.680034,-4.360093,-0.236542,-0.847391,-0.475369,-0.914887,-0.016454,0.229550,3.733536,-13.989807,12.617371,,,,,,
1484021051.888244,-0.281793,1.039535,3.088833,-0.490300,1.040569,-5.239762,-0.140880,-0.862169,-0.486639,-0.872135,0.046800,0.206762,10.786880,-13.325256,12.699585,,,,,,
1484021051.908263,-0.071248,1.046365,2.856410,-0.792443,0.134327,-6.137331,-0.035645,-0.865609,-0.499450,-0.799972,0.110680,0.153122,10.786880,-13.325256,12.699585,,,,,,
1484021051.928252,0.133194,1.022506,2.606334,-1.054615,-1.012955,-6.615616,0.069219,-0.853417,-0.516612,-0.661169,0.220849,0.176997,14.399612,-10.780640,12.692322,,,,,,
1484021051.948272,0.296000,0.971221,2.353466,-0.935488,-3.670002,-7.843911,0.164602,-0.825575,-0.539751,-0.724660,0.372908,0.114352,17.493317,-7.035278,12.678223,,,,,,
1484021051.968261,0.388709,0.892585,2.082619,-0.990807,-7.823942,-9.495469,0.237781,-0.778696,-0.580596,-0.734165,0.668467,-0.137269,19.319717,-1.713806,12.204346,,,,,,
1484021051.988250,0.399641,0.801265,1.823031,-0.703137,-9.600477,-9.674780,0.270727,-0.718237,-0.640970,-0.676748,0.764135,-0.289251,16.711777,17.182922,7.380920,,,,,,
1484021052.008269,0.375300,0.725502,1.590013,-0.076119,-8.977808,-8.998633,0.274242,-0.663511,-0.696092,-0.414088,0.620924,-0.373320,16.711777,17.182922,7.380920,,,,,,
1484021052.028258,0.343015,0.669807,1.375786,0.551879,-8.382480,-8.582368,0.263661,-0.620835,-0.738273,-0.168400,0.603440,-0.617455,11.960831,27.236328,4.923584,,,,,,
1484021052.048278,0.295343,0.642821,1.161985,2.052886,-9.322756,-8.488794,0.232973,-0.599456,-0.765752,-0.035555,0.593947,-0.993403,5.997513,34.742676,3.227112,,,,,,
1484021052.068267,0.243178,0.660227,0.944143,3.682062,-8.880191,-7.912980,0.190187,-0.613296,-0.766613,-0.016176,0.549148,-1.008365,-1.404282,39.477478,2.292297,,,,,,
1484021052.088286,0.215271,0.703641,0.738838,3.942248,-7.224901,-6.945480,0.162877,-0.646998,-0.744892,-0.002126,0.467143,-0.944424,-8.225021,40.460754,1.002197,,,,,,
1484021052.108276,0.217622,0.751942,0.549591,3.868423,-5.635020,-6.126325,0.157692,-0.683058,-0.713137,-0.087700,0.336486,-0.955549,-8.225021,40.460754,1.002197,,,,,,
1484021052.128295,0.247679,0.800711,0.369015,3.807525,-4.403615,-5.541289,0.170676,-0.717851,-0.674952,-0.163992,0.282182,-0.862829,-16.514450,32.449951,2.229736,,,,,,
1484021052.148284,0.302839,0.841577,0.190428,3.530036,-3.490193,-5.228900,0.198708,-0.745695,-0.635967,-0.201668,0.310758,-0.796848,-18.194824,26.303711,3.007996,,,,,,
1484021052.168304,0.380529,0.873415,0.008664,3.506377,-2.695521,-4.969670,0.238525,-0.766527,-0.596274,-0.155197,0.310396,-0.795908,-18.000916,20.004578,3.789795,,,,,,
1484021052.188293,0.476160,0.900015,-0.169270,3.580311,-1.831349,-4.344176,0.284922,-0.783336,-0.552453,-0.048304,0.428523,-0.798743,-16.977844,14.529358,4.643677,,,,,,
1484021052.208312,0.582599,0.927405,-0.345268,4.203868,-1.577003,-3.749543,0.330069,-0.800066,-0.500948,0.005594,0.453096,-0.844282,-16.977844,14.529358,4.643677,,,,,,
1484021052.228301,0.706317,0.962368,-0.535803,5.100312,-1.551608,-3.247083,0.370975,-0.820548,-0.434833,-0.002155,0.546439,-0.794095,-13.434509,2.977356,6.881775,,,,,,
1484021052.248321,0.859098,1.000568,-0.761129,6.246958,-1.905866,-3.085509,0.408784,-0.841778,-0.352570,-0.190080,0.642971,-0.778488,-11.663956,-3.097534,8.714783,,,,,,
1484021052.268310,1.054834,1.029834,-1.050692,7.580083,-2.970493,-3.261678,0.447922,-0.857214,-0.254068,-0.336243,0.716619,-0.752875,-9.363586,-8.346130,11.969482,,,,,,
1484021052.288329,1.280276,1.033198,-1.381191,7.803451,-2.655522,-3.107365,0.490616,-0.858941,-0.146684,-0.247193,0.721764,-0.424574,-6.838867,-13.892517,16.875977,,,,,,
1484021052.308318,1.495687,1.005130,-1.667922,6.649587,-0.479361,-2.462273,0.534467,-0.844232,-0.040219,-0.123746,0.614602,-0.188037,-6.838867,-13.892517,16.875977,,,,,,
1484021052.328306,1.694990,0.967971,-1.875473,5.262553,2.282337,-1.256062,0.562605,-0.823737,0.070233,0.002611,0.539466,-0.086041,-2.664902,-20.182556,27.713684,,,,,,
1484021052.348326,1.882153,0.940569,-2.018782,3.797253,4.073046,-0.038251,0.560993,-0.807893,0.180541,-0.127231,0.532701,-0.032500,-1.090103,-20.702820,32.443726,,,,,,
1484021052.368315,2.053480,0.925314,-2.117222,2.567362,4.974629,0.612878,0.532855,-0.798809,0.279230,-0.325259,0.559048,-0.028467,-1.082092,-19.496826,36.412659,,,,,,
1484021052.388334,2.229525,0.915961,-2.188261,1.877293,6.774156,0.823796,0.481602,-0.793148,0.372794,-0.399495,0.455853,-0.066398,-2.201599,-18.666199,39.106873,,,,,,
1484021052.408323,2.444379,0.902501,-2.252644,1.996662,9.078749,0.925800,0.397867,-0.784879,0.475044,-0.395227,0.382017,-0.140586,-2.201599,-18.666199,39.106873,,,,,,
1484021052.428343,2.686917,0.872916,-2.323343,2.852507,9.033882,1.265888,0.282209,-0.766206,0.577310,-0.224668,0.282243,-0.215387,-4.070496,-17.684814,41.499146,,,,,,
1484021052.448332,2.900428,0.825283,-2.406402,3.239780,6.782693,2.108559,0.162013,-0.734740,0.658718,-0.341212,0.318022,-0.041790,-10.196259,-13.318298,46.343079,,,,,,
1484021052.468351,3.079567,0.772511,-2.480753,2.750652,6.399401,2.132512,0.044392,-0.697936,0.714783,-0.675206,0.295684,0.294174,-13.628326,-10.009033,49.096436,,,,,,
1484021052.488340,-3.026433,0.732865,-2.523030,1.421375,8.154186,1.122014,-0.085404,-0.669002,0.738338,-0.755645,0.122889,0.468983,-17.285278,-6.625183,51.324036,,,,,,
1484021052.508360,-2.828098,0.720845,-2.535445,0.021103,10.470751,0.361969,-0.231674,-0.660020,0.714634,-0.539109,0.069642,0.408841,-17.285278,-6.625183,51.324036,,,,,,
1484021052.528349,-2.574281,0.726540,-2.554025,-0.872050,13.009381,0.687285,-0.401670,-0.664287,0.630384,-0.326144,0.078716,0.223849,-20.798386,-4.220276,51.081787,,,,,,
1484021052.548368,-2.279056,0.731834,-2.590518,-1.134674,13.736321,0.766476,-0.565027,-0.668235,0.483949,-0.738928,0.016639,0.412825,-25.892044,-2.051147,42.063293,,,,,,
1484021052.568358,-2.003812,0.748536,-2.615999,-1.328807,12.116327,-0.970315,-0.665062,-0.680567,0.307443,-1.034645,-0.057074,0.384131,-26.643707,-1.685486,35.085266,,,,,,
1484021052.588377,-1.777366,0.798157,-2.641616,-1.820031,9.791903,-2.582346,-0.683188,-0.716071,0.143168,-0.997156,-0.053064,0.413152,-24.480209,-3.274353,27.971436,,,,,,
1484021052.608366,-1.534862,0.857184,-2.699493,-2.503169,10.401912,-2.847316,-0.654146,-0.756002,-0.023517,-0.632032,0.059164,0.483386,-24.480209,-3.274353,27.971436,,,,,,
1484021052.628386,-1.231575,0.900450,-2.806160,-3.164030,11.435270,-2.681605,-0.585855,-0.783606,-0.206725,-0.436911,0.084830,0.379897,-20.223022,-6.215088,21.767578,,,,,,
1484021052.648375,-0.901193,0.915547,-2.933182,-2.900731,11.394958,-2.526727,-0.477777,-0.792896,-0.378213,-0.355658,0.085529,0.161080,-14.238052,-8.632935,15.863647,,,,,,
1484021052.668364,-0.605975,0.918575,-3.046459,-1.726853,9.500904,-2.709407,-0.345699,-0.794738,-0.498883,-0.509251,-0.016023,-0.049319,-0.000671,-10.390747,8.243713,,,,,,
1484021052.688383,-0.366963,0.932086,3.136304,-0.332622,7.054903,-3.174242,-0.213892,-0.802866,-0.556469,-0.589972,0.010431,-0.084065,6.520737,-11.076050,7.881958,,,,,,
1484021052.708372,-0.158088,0.951800,3.026510,0.318679,5.617087,-3.433803,-0.091344,-0.814461,-0.572983,-0.546488,-0.045585,-0.001205,6.520737,-11.076050,7.881958,,,,,,
1484021052.728392,0.041905,0.964055,2.912172,0.417022,5.224989,-3.258728,0.023887,-0.821511,-0.569693,-0.454200,-0.048301,0.102484,11.542633,-11.831543,9.243225,,,,,,
1484021052.748381,0.232635,0.961238,2.802473,0.200944,4.936280,-3.062460,0.131987,-0.819901,-0.557083,-0.434797,-0.059417,0.139542,16.495804,-11.386169,11.123474,,,,,,
1484021052.768400,0.399719,0.945156,2.704414,0.153620,3.924065,-2.953165,0.227898,-0.810588,-0.539453,-0.358010,-0.022618,0.060129,23.183029,-9.512695,16.824097,,,,,,
1484021052.788389,0.537572,0.926286,2.607076,0.720748,2.382323,-2.990803,0.307644,-0.799394,-0.516066,-0.267636,0.021013,-0.101823,25.591797,-8.012451,19.370239,,,,,,
1484021052.808409,0.641746,0.915401,2.512915,1.343596,1.000793,-2.437384,0.364827,-0.792807,-0.488220,-0.071462,0.062598,-0.103593,25.591797,-8.012451,19.370239,,,,,,
