timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484000404.338053,1.681310,-0.496199,-2.016974,0.743351,0.816371,1.133765,0.874034,0.476086,0.096987,0.362080,0.015369,0.095243,-4.050400,109.024902,14.615601,,,,,,
1484000404.358072,1.683993,-0.479651,-2.028476,0.253672,0.412270,0.722824,0.881478,0.461469,0.100209,0.141929,0.061342,0.025051,-2.258163,107.521423,14.100830,,,,,,
1484000404.378061,1.701821,-0.470694,-2.036478,0.353393,1.355102,0.384216,0.883614,0.453505,0.116442,-0.287301,0.211137,-0.016924,-1.367752,105.644531,13.736572,,,,,,
1484000404.398081,1.728755,-0.479670,-2.042848,0.361848,1.494523,-0.994580,0.876103,0.461487,0.139550,-0.512531,0.625565,-0.346322,-0.470886,104.968933,14.191284,,,,,,
1484000404.418070,1.739007,-0.516005,-2.048798,0.641285,-0.056049,-2.179509,0.857521,0.493409,0.145621,-0.500221,0.643477,-0.594061,-0.470886,104.968933,14.191284,,,,,,
1484000404.438089,1.724725,-0.577000,-2.045999,0.183543,-0.985611,-3.420657,0.828194,0.545512,0.128499,-0.349159,0.368642,-0.186849,-0.612595,106.545410,15.008179,,,,,,
1484000404.458078,1.730861,-0.646647,-2.033993,-0.024658,0.972347,-3.505909,0.787906,0.602514,0.127204,-0.071094,-0.274633,0.097070,-2.695740,109.849426,15.663513,,,,,,
1484000404.478098,1.794662,-0.710756,-2.009348,-0.535585,2.923116,-3.287952,0.738958,0.652407,0.168247,0.124049,-0.471590,0.129284,-5.976898,113.530640,16.540161,,,,,,
1484000404.498087,1.807770,-0.768523,-1.998849,0.998470,-1.610928,-2.603678,0.698846,0.695074,0.168779,0.036628,-0.050543,0.087523,-7.982208,117.212585,19.143738,,,,,,
1484000404.518106,1.774033,-0.823301,-2.006041,0.598358,-0.983773,-2.673945,0.665812,0.733394,0.137212,0.272939,0.214421,0.273951,-7.982208,117.212585,19.143738,,,,,,
1484000404.538095,1.766553,-0.874522,-2.004572,0.439494,-0.111803,-2.335068,0.629114,0.767237,0.124751,-0.082987,-0.065226,-0.021357,-12.008804,121.868896,19.339478,,,,,,
1484000404.558115,1.777345,-0.914497,-2.008257,0.621985,1.128180,-1.833711,0.597219,0.792256,0.125139,-0.155828,-0.150364,0.119261,-13.948532,123.897278,19.626404,,,,,,
1484000404.578104,1.793818,-0.955129,-2.025826,1.135663,1.685896,-1.974035,0.563201,0.816388,0.127731,-0.015441,-0.046338,0.141739,-15.591446,125.250671,20.292175,,,,,,
1484000404.598123,1.806869,-1.005256,-2.052407,1.348146,1.719033,-2.481564,0.521009,0.844299,0.125333,0.043093,-0.058716,-0.038602,-15.812836,126.000610,19.988098,,,,,,
1484000404.618112,1.811087,-1.065451,-2.082139,1.547566,1.307147,-2.882963,0.470200,0.875008,0.115211,0.001754,-0.165459,-0.149131,-15.812836,126.000610,19.988098,,,,,,
1484000404.638132,1.791642,-1.130403,-2.123800,1.703155,0.629163,-2.958844,0.415942,0.904584,0.093382,-0.040209,-0.222943,-0.180342,-18.356064,127.428284,19.227173,,,,,,
1484000404.658121,1.752050,-1.191663,-2.170022,1.408810,-0.198510,-2.734331,0.364052,0.928986,0.066718,-0.056939,-0.237442,-0.192359,-20.153824,127.954834,18.471802,,,,,,
1484000404.678140,1.685395,-1.248407,-2.224310,1.299207,-1.139045,-2.662430,0.314756,0.948481,0.036229,-0.019971,-0.208094,-0.140157,-22.474884,128.782654,18.014160,,,,,,
1484000404.698129,1.604162,-1.303604,-2.275800,0.721591,-1.750160,-2.767962,0.263878,0.964516,0.008808,-0.009575,-0.107659,0.004513,-24.871216,129.609863,17.106384,,,,,,
1484000404.718149,1.515407,-1.362692,-2.331350,0.638417,-1.755854,-3.117966,0.206289,0.978424,-0.011438,-0.005895,-0.038391,-0.073187,-24.871216,129.609863,17.106384,,,,,,
1484000404.738138,1.346713,-1.428651,-2.471322,0.691789,-1.265513,-3.614956,0.138125,0.989914,-0.031480,0.009672,-0.010544,-0.075377,-27.568100,130.288147,16.574036,,,,,,
1484000404.758157,0.977024,-1.493861,-2.839731,0.455389,0.639188,-3.771044,0.063704,0.997042,-0.043003,0.003236,0.204771,0.096576,-33.563034,131.272522,16.860107,,,,,,
1484000404.778147,-0.215256,-1.523281,2.199047,0.103249,3.503642,-3.954069,-0.010145,0.998871,-0.046401,-0.036104,0.909866,0.144927,-35.811417,131.650085,16.329773,,,,,,
1484000404.798167,-1.029462,-1.467825,1.304651,0.248616,3.979632,-4.147692,-0.088093,0.994703,-0.052965,0.020954,0.718188,-0.189863,-36.339401,131.124695,15.581604,,,,,,
