timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484030199.184762,-1.436840,0.306391,0.607459,1.796105,2.797433,-1.815219,-0.944887,-0.301620,-0.127336,-1.554167,0.457809,-0.090941,-41.972275,36.602478,45.070801,,,,,,
1484030199.204782,-1.402342,0.355095,0.629772,1.067757,1.583617,-2.473142,-0.924342,-0.347679,-0.157199,-1.422414,0.151222,-0.090390,-39.883743,34.496521,43.209473,,,,,,
1484030199.224771,-1.388073,0.412590,0.628164,0.092684,0.282751,-3.166879,-0.900835,-0.400983,-0.166461,-1.205977,0.015226,-0.255186,-37.650711,31.191833,42.329346,,,,,,
1484030199.244791,-1.369695,0.489809,0.606412,-0.311146,0.784808,-4.535670,-0.864639,-0.470458,-0.176262,-0.806457,-0.154863,-0.486595,-37.650711,31.191833,42.329346,,,,,,
1484030199.264780,-1.325379,0.595285,0.581726,0.594864,2.003169,-5.862225,-0.803179,-0.560744,-0.201169,-0.443174,-0.122285,-0.648394,-35.118271,27.811096,41.000122,,,,,,
1484030199.284799,-1.277583,0.726098,0.583237,2.607808,2.669983,-6.464740,-0.715856,-0.663957,-0.216128,-0.111323,0.018449,-0.661527,-26.248550,17.289795,35.665955,,,,,,
1484030199.304788,-1.261868,0.874093,0.639867,4.976222,2.914701,-6.483607,-0.611315,-0.766962,-0.195099,0.115252,0.258066,-0.497162,-19.228653,11.352966,34.806213,,,,,,
1484030199.324808,-1.317293,1.032206,0.783576,6.815630,3.412691,-6.430556,-0.496533,-0.858433,-0.128640,0.129635,0.426319,-0.380225,-13.323776,7.146790,36.636047,,,,,,
1484030199.344797,-1.482907,1.184585,1.066865,7.927553,5.094399,-6.414502,-0.375227,-0.926343,-0.033064,0.225187,0.718076,-0.140017,-13.323776,7.146790,36.636047,,,,,,
1484030199.364816,-1.909530,1.294687,1.644897,8.921478,6.743281,-6.452746,-0.257123,-0.962123,0.090588,0.224546,0.859111,0.067234,-7.407700,4.968872,40.555908,,,,,,
1484030199.384805,-2.552011,1.280992,2.467476,9.348754,7.925269,-6.337090,-0.158889,-0.958300,0.237520,0.058852,0.980608,0.138624,-0.173782,10.156921,56.515747,,,,,,
1484030199.404824,-2.898099,1.159230,3.008319,8.875434,8.297587,-5.917818,-0.096449,-0.916495,0.388245,-0.060656,1.044761,0.141174,-0.273041,19.247986,67.120178,,,,,,
1484030199.424814,-3.008816,1.020071,-2.967325,7.626900,7.951974,-5.610693,-0.069279,-0.852145,0.518699,-0.333996,1.061938,0.135079,-2.832901,31.266968,77.181274,,,,,,
1484030199.444834,-3.033798,0.901406,-2.756408,5.971251,7.056994,-5.149183,-0.066758,-0.784200,0.616906,-0.616393,1.090749,0.110144,-2.832901,31.266968,77.181274,,,,,,
1484030199.464823,-3.037277,0.815358,-2.586937,4.203540,5.765484,-5.122165,-0.071390,-0.727971,0.681881,-0.809347,1.124273,0.193241,-7.490891,43.811707,85.736572,,,,,,
1484030199.484842,-3.052647,0.766820,-2.431021,2.192542,4.121696,-5.273554,-0.063967,-0.693849,0.717274,-0.856306,1.161821,0.233761,-16.395889,61.839661,95.458008,,,,,,
1484030199.504827,-3.092953,0.755394,-2.291113,0.224192,1.947978,-4.838627,-0.035395,-0.685575,0.727141,-0.828954,1.033872,0.109422,-19.603210,65.221802,97.011230,,,,,,
1484030199.524847,3.110651,0.770576,-2.171901,-1.160790,-1.118104,-3.972079,0.022197,-0.696549,0.717166,-0.863292,0.961624,-0.061862,-20.354752,64.922852,96.936584,,,,,,
1484030199.544836,2.972903,0.798217,-2.077681,-1.978084,-5.090417,-2.746300,0.117185,-0.716113,0.688077,-0.836362,0.885974,-0.169523,-20.354752,64.922852,96.936584,,,,,,
1484030199.564825,2.763789,0.838936,-1.996723,-3.297126,-8.910836,-1.753291,0.246506,-0.743932,0.621128,-0.672607,0.990926,-0.172306,-18.346024,61.768311,95.905457,,,,,,
1484030199.584844,2.471117,0.915263,-1.888465,-6.257982,-11.313684,-0.593948,0.378769,-0.792723,0.477623,-0.125305,1.111784,-0.110528,-12.746033,57.031006,93.312500,,,,,,
1484030199.604833,2.036936,1.038755,-1.669853,-9.995285,-13.688859,2.243753,0.453170,-0.861773,0.227998,0.440689,0.808246,-0.260912,5.292892,36.281860,78.593384,,,,,,
1484030199.624853,1.306658,1.178189,-1.203922,-10.839994,-16.639236,7.977166,0.369330,-0.923915,-0.099888,0.922861,-0.404973,-0.847881,13.754761,20.343872,61.735718,,,,,,
